johan;261;2518;262;0.007633587786259542
ianmjones;2779;1;1.0
michaelficarra;2766;1;1.0
chochos;2750;2;1.0
borgified;2742;1;1.0
tnm;172;6;19;4;11;2;2;3;2;4;2;2;2;3;4;3;7;2;13;7;3;2;4;3;5;11;5;4;6;4;9;5;13;4;2;2;3;5;4;3;3;8;2;6;5;2;3;10;6;6;11;4;6;5;4;2;5;3;4;10;2;2;2;3;2;3;2;2;2;5;3;3;8;3;4;2;3;4;5;3;2;3;3;208;188;1735;1007;0.1519364448857994
seldridge;2735;1;1.0
jeanlouisboudart;14;2734;15;0.13333333333333333
remi;5;2732;6;0.3333333333333333
oxan;2715;1;1.0
brcooley;2710;1;1.0
tiwe-de;2710;1;1.0
bfontaine;184;262;89;2171;537;0.00931098696461825
strangewarp;143;2563;144;0.013888888888888888
stevepiercy;108;2;11;15;65;2504;202;0.0297029702970297
db0company;2697;1;1.0
jcazevedo;2696;1;1.0
rtomayko;2682;2;1.0
ptrv;2683;1;1.0
reactormonk;2680;1;1.0
seanupton;2675;1;1.0
afronski;2672;1;1.0
DrItanium;2641;1;1.0
wagenet;2619;1;1.0
bhuga;2613;1;1.0
johanatan;104;2502;105;0.01904761904761905
andyli;537;2069;538;0.0037174721189591076
DominikTo;2600;1;1.0
mislav;2;1019;1577;1022;0.0029354207436399216
tobin;2661;1;1.0
stuarthalloway;22;2562;23;0.08695652173913043
mndrix;251;199;2130;451;0.0066518847006651885
rofl0r;2569;1;1.0
paulmillr;184;7;5;2563;197;0.02030456852791878
BPScott;24;23;2517;48;0.0625
tucnak;44;22;2495;67;0.04477611940298507
HerbertKoelman;5;32;2561;38;0.07894736842105263
mrorii;2558;1;1.0
nicolasdanet;2554;1;1.0
skalnik;40;2514;41;0.04878048780487805
dveeden;35;2515;37;0.08108108108108109
zacstewart;76;2473;77;0.025974025974025976
moorepants;2541;1;1.0
cjdrake;2540;1;1.0
vincentwoo;2537;1;1.0
ntkme;13;767;15;1758;797;0.006273525721455458
evanmiller;2532;1;1.0
REAS;11;13;2503;25;0.12
rdeltour;10;18;2497;29;0.10344827586206896
tinnet;2524;1;1.0
erik;2522;2;1.0
refractalize;147;2518;148;0.013513513513513514
elehcim;4;2514;5;0.4
kevinjalbert;443;155;2517;599;0.005008347245409015
JDutil;117;2517;118;0.01694915254237288
PulsarBlow;138;2517;139;0.014388489208633094
soimort;22;2513;24;0.125
brianmario;69;438;23;2;3;2045;538;0.01486988847583643
upsuper;2510;2;1.0
pborreli;2509;1;1.0
DHowett;104;2506;105;0.01904761904761905
brson;2506;1;1.0
gentoo90;8;2497;9;0.2222222222222222
dwarfland;26;24;2454;51;0.058823529411764705
richo;2499;1;1.0
stuartpb;738;1758;739;0.0027063599458728013
Giacom;254;2233;255;0.00784313725490196
gjtorikian;183;18;56;13;337;4;3;2;2;7;68;29;7;2;16;44;15;25;274;312;1059;1429;0.02239328201539538
sshirokov;2477;1;1.0
mihaip;2464;1;1.0
liluo;133;79;2250;213;0.014084507042253521
relrod;193;173;2094;367;0.008174386920980926
waltherg;2454;1;1.0
josegonzalez;2451;1;1.0
ppannuto;213;2232;214;0.009345794392523364
Drup;2438;1;1.0
wjlroe;2438;1;1.0
AdamFerguson;2435;1;1.0
Gozala;2430;1;1.0
Turbo87;2;2422;3;0.6666666666666666
mmullis;2421;1;1.0
MatthewFluet;79;2420;80;0.025
aaronpuchert;134;115;49;19;2234;320;0.021875
chriskuehl;148;491;1771;640;0.0046875
zzet;84;2319;85;0.023529411764705882
jasonbot;2402;1;1.0
