defunkt;9;95;66;123;2;94;135;2828;528;0.020833333333333332
zombor;3355;1;1.0
bry4n;3355;1;1.0
adamv;3355;1;1.0
cfurrow;3355;1;1.0
mrtazz;62;3293;63;0.031746031746031744
nvie;3355;1;1.0
nu7hatch;3355;1;1.0
soffes;3355;1;1.0
yaroslav;3355;1;1.0
bshaffer;3355;1;1.0
intabulas;3355;1;1.0
rentzsch;3355;1;1.0
oxlade39;3355;1;1.0
jgeiger;3355;1;1.0
amrnt;3355;1;1.0
rondevera;3354;1;1.0
jgv;3354;1;1.0
cbrammer;3354;1;1.0
cdlm;3354;1;1.0
jeffrydegrande;3355;1;1.0
mikepark;3354;1;1.0
pvande;3354;1;1.0
benbjohnson;3355;1;1.0
postmodern;3354;1;1.0
jperras;3355;1;1.0
lloydpick;3354;1;1.0
peat;3354;1;1.0
gAmUssA;3354;1;1.0
apetresc;3354;1;1.0
tomafro;3354;1;1.0
kappa;3354;1;1.0
rtaycher;3354;1;1.0
cskau;3354;1;1.0
dima767;3354;1;1.0
jmalonzo;3353;2;1.0
fhemberger;3353;2;1.0
jezdez;3353;1;1.0
cored;3353;1;1.0
bnoordhuis;3353;1;1.0
d2s;10;3340;12;0.25
wesbaker;3351;1;1.0
jaspervdj;3352;1;1.0
seenmyfate;3352;1;1.0
trapd00r;3346;1;1.0
tmilewski;3345;1;1.0
wdang;2;3340;3;0.6666666666666666
sepehr;3;3340;4;0.5
avsm;3343;1;1.0
andreasf;3342;1;1.0
joshuajabbour;3344;1;1.0
donatj;3342;1;1.0
dcolish;3342;1;1.0
hosamaly;3348;1;1.0
bgrainger;3341;1;1.0
rolpereira;3342;1;1.0
josegonzalez;3343;1;1.0
tzellman;3343;1;1.0
joachifm;3340;1;1.0
meisam;3283;1;1.0
jmikola;3320;1;1.0
MatrixFrog;3282;1;1.0
oschrenk;84;556;396;5;2247;1042;0.0047984644913627635
damienalexandre;3255;1;1.0
lucapette;3257;1;1.0
koffeinfrei;3260;1;1.0
aerykk;3260;1;1.0
horndude77;3264;1;1.0
rip747;3337;1;1.0
ahmedkotb;3329;1;1.0
raphaelschaad;3326;1;1.0
martinciu;3339;1;1.0
Nooby;3266;1;1.0
davidmpaz;3297;1;1.0
iven;3315;1;1.0
stamm;3321;1;1.0
jdodds;3325;1;1.0
sjaeckel;11;3229;13;0.23076923076923078
mibe;80;9;37;8;13;378;2710;527;0.015180265654648957
russoz;3230;1;1.0
mcavallo;3214;1;1.0
misaelnieto;3207;1;1.0
weppos;3204;1;1.0
bripkens;116;281;2800;398;0.007537688442211055
callingshotgun;3185;2;1.0
impleri;3181;1;1.0
philippbosch;3172;1;1.0
anaxamaxan;3170;1;1.0
ovargas27;3169;1;1.0
onecrayon;3165;1;1.0
elyscape;3162;1;1.0
jbolduan;3158;1;1.0
the-kenny;3157;1;1.0
cboutter;5;3155;6;0.3333333333333333
indexzero;3152;1;1.0
kremalicious;3148;1;1.0
x3ro;46;288;50;2756;385;0.01038961038961039
industria;3138;1;1.0
DavidOliver;3134;1;1.0
DenisGorbachev;3124;1;1.0
L42y;3112;1;1.0
