dev,cosine_similarity
aaronfranke,0.29
Aaron1011,0.29
abuiles,0.29
alaingilbert,0.29
abahgat,0.29
hoosierEE,0.29
amiralies,0.29
ankitr,0.29
avdg,0.29
ismailarilik,0.28
