dev,cosine_similarity
seanupton,0.33
adityam,0.33
akashivskyy,0.33
zzet,0.33
ognevsky,0.33
rognierbenoit,0.33
briandela,0.33
Sharpie,0.33
DavidJFelix,0.33
erik,0.33
