dev,cosine_similarity
richo,0.32
DennisMcWherter,0.3
KoffeinFlummi,0.26
DHowett,0.26
akissinger,0.26
stevepiercy,0.25
greystate,0.24
GordonSmith,0.24
cgranade,0.23
kashif,0.23
