dev,cosine_similarity
baoshan,0.37
caged,0.37
stuartpb,0.37
greystate,0.34
DennisMcWherter,0.34
DHowett,0.33
akissinger,0.33
jkeirstead,0.32
aaronfranke,0.32
Aaron1011,0.32
