dev,cosine_similarity
aaronfranke,0.47
Aaron1011,0.47
abuiles,0.47
alaingilbert,0.47
abahgat,0.47
hoosierEE,0.47
amiralies,0.47
ankitr,0.47
avdg,0.47
seanupton,0.46
