dev,cosine_similarity
greystate,0.57
DennisMcWherter,0.57
DHowett,0.54
akissinger,0.54
KoffeinFlummi,0.5
aaronfranke,0.5
Aaron1011,0.5
abuiles,0.5
alaingilbert,0.5
abahgat,0.5
