dev,cosine_similarity
thestinger,0.74
jimhester,0.72
kethomassen,0.71
aseemk,0.71
CyberShadow,0.71
horndude77,0.7
mislav,0.62
buildersbrewery,0.6
andyli,0.6
rdeltour,0.59
