dev,cosine_similarity
aaronfranke,0.4
Aaron1011,0.4
abuiles,0.4
alaingilbert,0.4
abahgat,0.4
hoosierEE,0.4
amiralies,0.4
ankitr,0.4
avdg,0.4
jayphelps,0.39
