dev,cosine_similarity
timjb,0.6
tnm,0.45
SparkysWidgets,0.45
myguidingstar,0.41
kashif,0.4
rick,0.37
chriskuehl,0.37
AdamFerguson,0.25
danluu,0.24
kr,0.24
