dev,cosine_similarity
rtomayko,0.66
skalnik,0.57
earl,0.51
beckje01,0.5
CyberShadow,0.5
mgdm,0.49
tiwe-de,0.49
neersighted,0.49
horchler,0.49
oxan,0.48
