dev,cosine_similarity
hoelzro,0.15
seancoyne,0.14
SparkysWidgets,0.06
aqnouch,0.06
aaronfranke,0.06
Aaron1011,0.06
hipikat,0.06
abuiles,0.06
ad-si,0.06
alaingilbert,0.06
