dev,cosine_similarity
abevoelker,0.6
pmoura,0.56
anaisbetts,0.49
lkuper,0.47
Ziaw,0.46
rankida,0.46
CyberShadow,0.45
Uberi,0.42
andyli,0.42
rodjek,0.42
