dev,cosine_similarity
anaisbetts,0.62
jaxzin,0.6
andyli,0.55
thestinger,0.47
igrigorik,0.47
tautologico,0.46
kethomassen,0.45
aseemk,0.45
jimhester,0.45
CyberShadow,0.45
