dev,cosine_similarity
stof,0.35
deadfoxygrandpa,0.33
robrix,0.31
apennebaker-ni,0.3
vszakats,0.3
ianamason,0.3
benbalter,0.29
nishtahir,0.29
azjezz,0.29
rkoeninger,0.28
