dev,cosine_similarity
DennisMcWherter,0.42
greystate,0.41
DHowett,0.4
akissinger,0.4
aaronfranke,0.37
Aaron1011,0.37
abuiles,0.37
alaingilbert,0.37
abahgat,0.37
hoosierEE,0.37
