dev,cosine_similarity
stefan-kolb,0.04
tobiasdiez,0.03
Siedlerchr,0.02
koppor,0.02
matthiasgeiger,0.02
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
