dev,cosine_similarity
tenderlove,0.58
relrod,0.35
meatballhat,0.3
computmaxer,0.2
vmg,0.19
chezwicker,0.17
tarebyte,0.17
anaisbetts,0.15
bbarker,0.15
techhat,0.13
