dev,cosine_similarity
aaronfranke,0.39
Aaron1011,0.39
abuiles,0.39
alaingilbert,0.39
abahgat,0.39
hoosierEE,0.39
amiralies,0.39
ankitr,0.39
avdg,0.39
acgetchell,0.38
