dev,cosine_similarity
aaronfranke,0.44
Aaron1011,0.44
abuiles,0.44
alaingilbert,0.44
abahgat,0.44
hoosierEE,0.44
amiralies,0.44
ankitr,0.44
avdg,0.44
acgetchell,0.43
