dev,cosine_similarity
rtomayko,0.29
Madsn,0.29
albertlyu,0.29
danijar,0.29
mgdm,0.29
oxan,0.29
tiwe-de,0.29
neersighted,0.29
michaelficarra,0.28
josh,0.25
