dev,cosine_similarity
robrix,0.83
aaronfranke,0.74
Aaron1011,0.74
abuiles,0.74
alaingilbert,0.74
abahgat,0.74
hoosierEE,0.74
amiralies,0.74
ankitr,0.74
avdg,0.74
