dev,cosine_similarity
AlexanderLS,0.58
aroben,0.05
aaronfranke,0.05
Aaron1011,0.05
hipikat,0.05
abuiles,0.05
alaingilbert,0.05
a0viedo,0.05
abahgat,0.05
hoosierEE,0.05
