dev,cosine_similarity
tucnak,0.41
lparenteau,0.21
tnm,0.19
seanupton,0.02
adityam,0.02
akashivskyy,0.02
zzet,0.02
ognevsky,0.02
rognierbenoit,0.02
briandela,0.02
