dev,cosine_similarity
aaronfranke,0.08
Aaron1011,0.08
abuiles,0.08
alaingilbert,0.08
abahgat,0.08
hoosierEE,0.08
amiralies,0.08
ankitr,0.08
avdg,0.08
aqnouch,0.07
