dev,cosine_similarity
lucaswerkmeister,1.03
aaronfranke,0.81
Aaron1011,0.81
abuiles,0.81
alaingilbert,0.81
abahgat,0.81
hoosierEE,0.81
amiralies,0.81
ankitr,0.81
avdg,0.81
