dev,cosine_similarity
mgdm,0.73
oxan,0.73
tiwe-de,0.73
neersighted,0.73
Madsn,0.72
albertlyu,0.72
danijar,0.72
jtbandes,0.6
kr,0.58
ad-si,0.54
