dev,cosine_similarity
aaronfranke,0.48
Aaron1011,0.48
abuiles,0.48
alaingilbert,0.48
abahgat,0.48
hoosierEE,0.48
amiralies,0.48
ankitr,0.48
avdg,0.48
seanupton,0.47
