dev,cosine_similarity
aaronfranke,1.06
Aaron1011,1.06
abuiles,1.06
alaingilbert,1.06
abahgat,1.06
hoosierEE,1.06
amiralies,1.06
ankitr,1.06
avdg,1.06
seanupton,1.05
