dev,cosine_similarity
aaronfranke,0.52
Aaron1011,0.52
abuiles,0.52
alaingilbert,0.52
abahgat,0.52
hoosierEE,0.52
amiralies,0.52
ankitr,0.52
avdg,0.52
jayphelps,0.51
