id;date;event;creator_login
1320759178;2017-11-01 10:49:21;closed;MikeMcQuaid
243421097;2015-02-27 17:31:20;head_ref_deleted;bkeepers
243421075;2015-02-27 17:31:18;closed;bkeepers
243421074;2015-02-27 17:31:18;merged;bkeepers
243421073;2015-02-27 17:31:18;referenced;bkeepers
243391843;2015-02-27 16:49:30;subscribed;cameronmcefee
243188418;2015-02-27 10:49:16;subscribed;leereilly
237413889;2015-02-18 02:54:56;subscribed;cameronmcefee
237413887;2015-02-18 02:54:56;subscribed;leereilly
