sha;author_id;date
a1b8bf17f55b9acc1caaa4bc9f4ee3db8c50de0e;benburkert;2012-05-03 19:07:38
b915fa5d94f659d4def93fe657f916ed7fbabb2b;bkeepers;2015-02-14 23:03:56
7524adf74d04c20e5fc56a79d644ff5d95a05f98;bkeepers;2017-01-14 18:02:37
