dev,cosine_similarity
Siedlerchr,0.03
davidemdot,0.03
koppor,0.02
tobiasdiez,0.02
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
dimmonn,0
