dev,cosine_similarity
davidemdot,0.06
Siedlerchr,0.01
stefan-kolb,0.01
koppor,0.01
tobiasdiez,0.01
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
steffinstanly,0
