dev,cosine_similarity
steffinstanly,0.36
ageofadz,0.26
carlg0ransson,0.25
MisterM13,0.25
dawidowoc,0.21
sfo,0.2
Ka0o0,0.2
ms111ds,0.2
illes,0.2
martinacat,0.2
