dev,cosine_similarity
steffinstanly,0.52
MisterM13,0.37
carlg0ransson,0.36
dawidowoc,0.3
illes,0.3
Ka0o0,0.29
ms111ds,0.29
mmihuu,0.29
sfo,0.28
martinacat,0.28
