dev,cosine_similarity
Siedlerchr,0.04
calixtus,0.04
koppor,0.04
tobiasdiez,0.04
davidemdot,0.03
stefan-kolb,0.01
PointOfNilReturn,0
dependabot[bot],0
deisi,0
parammittal16,0
