dev,cosine_similarity
dependabot[bot],0.13
stefan-kolb,0.05
davidemdot,0.05
matthiasgeiger,0.04
Siedlerchr,0.03
koppor,0.03
tobiasdiez,0.03
PointOfNilReturn,0
deisi,0
parammittal16,0
