joshaber;5;12;6;12;4;3;2;3;17;5;3;3;2;2;9;2;4;7;5;3;4;2;19;2;5;5;6;4;9;13;12;15;154;7;100;8;384;183;2;1822;1063;0.055503292568203196
dannygreg;2877;1;1.0
boidanny;29;2;6;42;74;20;2;6;5;4;14;26;2639;234;0.06837606837606838
aroben;2856;1;1.0
jwilling;87;45;26;2644;160;0.03125
ncuesta;2801;1;1.0
peterarnott;2774;1;1.0
jspahrsummers;3;2;6;2;2;7;7;3;3;3;3;3;8;2;3;7;4;2;3;4;7;11;148;76;381;111;8;6;65;1825;914;0.05798687089715536
avaidyam;45;12;3;2;3;2;5;2;2;2645;93;0.27956989247311825
luosheng;42;18;5;5;2640;73;0.0958904109589041
dmitshur;2693;2;1.0
CodaFi;2691;2;1.0
fabiopelosin;2683;1;1.0
ShadoFlameX;2661;1;1.0
Bigboybad;92;3;178;41;2338;317;0.022082018927444796
jagreenwood;2644;1;1.0
mdiep;127;237;1644;365;0.00821917808219178
robrix;127;241;1640;369;0.008130081300813009
